sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle
32663,334610,646,-270,12082,-83,-215,-288,-0.05314,-0.01799,1.00045,-0.03969,-0.23817,-0.0542,-1.03024,3.03979,1.00202,-1.02094,3.08432,0.055472,-0.087001,0.019004,0.019004
32664,334620,682,-244,12094,-82,-177,-289,-0.05093,-0.0164,1.00116,-0.03206,0.05191,-0.06183,-0.93827,2.91164,1.00259,-1.02027,3.08248,0.055325,-0.086695,0.018533,0.018533
32665,334631,690,-258,12068,-81,-131,-289,-0.05044,-0.01726,0.99962,-0.02443,0.40305,-0.06183,-0.98892,2.88803,1.00104,-1.02044,3.08349,0.055266,-0.086325,0.019546,0.019546
32666,334641,686,-284,12028,-84,-138,-287,-0.05068,-0.01885,0.99724,-0.04733,0.34962,-0.04656,-1.08288,2.90888,0.99871,-1.02266,3.08437,0.055379,-0.085996,0.019413,0.019413
32667,334651,622,-220,12036,-83,-152,-282,-0.05461,-0.01492,0.99772,-0.03969,0.24275,-0.0084,-0.85698,3.13257,0.99932,-1.02034,3.08854,0.055069,-0.08608,0.019624,0.019624
32668,334661,672,-266,12018,-82,-179,-280,-0.05154,-0.01775,0.99665,-0.03206,0.03664,0.00687,-1.02007,2.95992,0.99814,-1.02119,3.08729,0.055067,-0.085845,0.019042,0.019042
32669,334671,668,-212,12010,-82,-169,-275,-0.05179,-0.01443,0.99617,-0.03206,0.11298,0.04504,-0.83009,2.97556,0.99762,-1.01848,3.08716,0.054727,-0.085644,0.018646,0.018646
32670,334681,648,-274,12066,-75,-177,-279,-0.05301,-0.01824,0.9995,0.02137,0.05191,0.0145,-1.04528,3.03565,1.00107,-1.01933,3.08751,0.054776,-0.085547,0.019456,0.019456
32671,334691,674,-266,12064,-75,-183,-284,-0.05142,-0.01775,0.99938,0.02137,0.00611,-0.02366,-1.01728,2.94482,1.00086,-1.01961,3.08562,0.054772,-0.085281,0.019515,0.019515
32672,334701,654,-312,11994,-86,-130,-285,-0.05265,-0.02057,0.99522,-0.0626,0.41069,-0.0313,-1.18392,3.02739,0.99683,-1.0237,3.08945,0.055048,-0.085174,0.017872,0.017872
32673,334711,652,-274,12036,-77,-141,-276,-0.05277,-0.01824,0.99772,0.00611,0.32672,0.0374,-1.04715,3.027,0.99928,-1.02464,3.09227,0.055091,-0.08505,0.01955,0.01955
32674,334721,640,-292,11990,-80,-165,-279,-0.0535,-0.01934,0.99498,-0.01679,0.14351,0.0145,-1.11359,3.07751,0.99661,-1.02692,3.09426,0.055238,-0.085022,0.017642,0.017642
32675,334731,672,-278,12008,-78,-191,-285,-0.05154,-0.01848,0.99605,-0.00153,-0.05496,-0.0313,-1.06301,2.96164,0.99756,-1.02814,3.09209,0.055301,-0.084788,0.018562,0.018562
32676,334741,714,-202,12042,-87,-199,-287,-0.04896,-0.01382,0.99807,-0.07023,-0.11603,-0.04656,-0.79331,2.80831,0.99937,-1.02478,3.08623,0.054863,-0.084262,0.01957,0.01957
32677,334751,678,-216,12046,-83,-161,-291,-0.05117,-0.01468,0.99831,-0.03969,0.17405,-0.0771,-0.8424,2.93407,0.99973,-1.02213,3.08578,0.054522,-0.083974,0.019611,0.019611
32678,334761,688,-246,12064,-90,-135,-285,-0.05056,-0.01652,0.99938,-0.09313,0.37252,-0.0313,-0.94697,2.89576,1.0008,-1.02211,3.08655,0.05438,-0.083615,0.019483,0.019483
32679,334772,618,-222,12042,-88,-145,-288,-0.05485,-0.01505,0.99807,-0.07786,0.29618,-0.0542,-0.86372,3.1455,0.99969,-1.02031,3.09143,0.054084,-0.083717,0.019568,0.019568
32680,334782,648,-222,12072,-78,-199,-288,-0.05301,-0.01505,0.99986,-0.00153,-0.11603,-0.0542,-0.86218,3.03473,1.00137,-1.01782,3.09002,0.053795,-0.083614,0.019211,0.019211
32681,334792,644,-254,12078,-74,-204,-286,-0.05326,-0.01701,1.00021,0.02901,-0.1542,-0.03893,-0.97429,3.04757,1.00178,-1.01724,3.08852,0.053716,-0.083539,0.018969,0.018969
32682,334802,670,-286,12010,-73,-155,-283,-0.05166,-0.01897,0.99617,0.03664,0.21985,-0.01603,-1.0911,2.9683,0.99769,-1.01877,3.08927,0.053846,-0.083322,0.018578,0.018578
32683,334812,686,-266,12064,-78,-114,-281,-0.05068,-0.01775,0.99938,-0.00153,0.53282,-0.00076,-1.01728,2.90272,1.00082,-1.01929,3.09169,0.053842,-0.082967,0.019419,0.019419
32684,334822,638,-278,12024,-79,-152,-288,-0.05363,-0.01848,0.99701,-0.00916,0.24275,-0.0542,-1.062,3.07837,0.99862,-1.02073,3.09463,0.053918,-0.082937,0.019173,0.019173
32685,334832,646,-272,12042,-80,-209,-285,-0.05314,-0.01811,0.99807,-0.01679,-0.19237,-0.0313,-1.03974,3.047,0.99965,-1.02179,3.09263,0.053952,-0.082851,0.019498,0.019498
32686,334842,632,-264,12042,-78,-213,-285,-0.054,-0.01762,0.99807,-0.00153,-0.2229,-0.0313,-1.01158,3.0962,0.99969,-1.02213,3.09132,0.053932,-0.08286,0.019486,0.019486
32687,334852,600,-258,12054,-85,-162,-285,-0.05596,-0.01726,0.99879,-0.05496,0.16641,-0.0313,-0.98975,3.20631,1.0005,-1.02257,3.096,0.053871,-0.083067,0.01944,0.01944
32688,334862,628,-270,12076,-81,-116,-281,-0.05424,-0.01799,1.0001,-0.02443,0.51756,-0.00076,-1.03061,3.10396,1.00173,-1.02349,3.10204,0.053884,-0.083071,0.01892,0.01892
32689,334872,638,-278,12056,-81,-153,-283,-0.05363,-0.01848,0.99891,-0.02443,0.23511,-0.01603,-1.05998,3.07253,1.00052,-1.02497,3.10459,0.053949,-0.083011,0.019418,0.019418
32690,334883,646,-270,12064,-81,-198,-289,-0.05314,-0.01799,0.99938,-0.02443,-0.1084,-0.06183,-1.03135,3.04303,1.00096,-1.02586,3.10316,0.05396,-0.082899,0.019282,0.019282
32691,334893,608,-288,12078,-81,-182,-286,-0.05547,-0.0191,1.00021,-0.02443,0.01374,-0.03893,-1.09372,3.17361,1.00193,-1.0279,3.10542,0.054079,-0.083022,0.018756,0.018756
32692,334903,718,-276,12050,-82,-169,-284,-0.04872,-0.01836,0.99855,-0.03206,0.11298,-0.02366,-1.05332,2.79272,0.99991,-1.02924,3.10127,0.054124,-0.082442,0.01944,0.01944
32693,334913,700,-316,12050,-79,-137,-275,-0.04982,-0.02081,0.99855,-0.00916,0.35725,0.04504,-1.19405,2.8558,1.00001,-1.03306,3.10081,0.054427,-0.081981,0.019427,0.019427
32694,334923,650,-276,12030,-79,-143,-284,-0.05289,-0.01836,0.99736,-0.00916,0.31145,-0.02366,-1.05457,3.0351,0.99893,-1.0341,3.10341,0.054465,-0.081854,0.019199,0.019199
32695,334933,606,-212,12060,-81,-181,-285,-0.05559,-0.01443,0.99914,-0.02443,0.02137,-0.0313,-0.82763,3.18426,1.00079,-1.03089,3.10598,0.054086,-0.082,0.019285,0.019285
32696,334943,622,-222,12026,-83,-173,-278,-0.05461,-0.01505,0.99712,-0.03969,0.08244,0.02214,-0.86454,3.13443,0.99873,-1.02864,3.10814,0.053783,-0.082049,0.019092,0.019092
32697,334953,658,-230,12040,-80,-142,-276,-0.0524,-0.01554,0.99796,-0.01679,0.31908,0.0374,-0.89199,3.00534,0.99945,-1.02669,3.11008,0.053531,-0.081853,0.01933,0.01933
32698,334963,702,-274,12014,-74,-168,-280,-0.0497,-0.01824,0.99641,0.02901,0.12061,0.00687,-1.04853,2.85503,0.99782,-1.02733,3.10735,0.053569,-0.081402,0.01851,0.01851
32699,334973,602,-302,12088,-77,-186,-283,-0.05584,-0.01995,1.00081,0.00611,-0.01679,-0.01603,-1.14221,3.19269,1.00256,-1.02989,3.10954,0.053766,-0.081548,0.018207,0.018207
32700,334983,622,-298,11966,-85,-182,-281,-0.05461,-0.01971,0.99356,-0.05496,0.01374,-0.00076,-1.1364,3.1454,0.99525,-1.03265,3.11104,0.053925,-0.0816,0.015882,0.015882
32701,334993,688,-226,12068,-73,-142,-281,-0.05056,-0.01529,0.99962,0.03664,0.31908,-0.00076,-0.87645,2.89513,1.00101,-1.02981,3.11082,0.053639,-0.081199,0.019251,0.019251
32702,335003,650,-278,12080,-82,-156,-287,-0.05289,-0.01848,1.00033,-0.03206,0.21221,-0.04656,-1.05846,3.0261,1.0019,-1.03119,3.11211,0.053689,-0.081043,0.018769,0.018769
32703,335013,628,-214,12046,-83,-169,-290,-0.05424,-0.01456,0.99831,-0.03969,0.11298,-0.06947,-0.83536,3.10966,0.99989,-1.0283,3.11396,0.053326,-0.081034,0.01943,0.01943
32704,335024,626,-246,12084,-78,-148,-280,-0.05436,-0.01652,1.00057,-0.00153,0.27328,0.00687,-0.94585,3.10957,1.00218,-1.02731,3.11736,0.05318,-0.081021,0.018552,0.018552
32705,335034,636,-260,12048,-81,-158,-292,-0.05375,-0.01738,0.99843,-0.02443,0.19695,-0.08473,-0.99714,3.08107,1.00003,-1.02749,3.11938,0.053123,-0.080949,0.019422,0.019422
32706,335044,602,-242,12076,-90,-167,-286,-0.05584,-0.01627,1.0001,-0.09313,0.12824,-0.03893,-0.93224,3.19517,1.00178,-1.02713,3.12286,0.05295,-0.08108,0.01882,0.01882
32707,335054,614,-286,12052,-79,-183,-290,-0.0551,-0.01897,0.99867,-0.00916,0.00611,-0.06947,-1.08837,3.15746,1.00037,-1.02892,3.12438,0.053062,-0.081142,0.019381,0.019381
32708,335064,670,-266,12000,-79,-186,-284,-0.05166,-0.01775,0.99558,-0.00916,-0.01679,-0.02366,-1.02117,2.97013,0.99708,-1.0294,3.12226,0.053047,-0.080879,0.017894,0.017894
32709,335074,636,-280,12036,-75,-159,-282,-0.05375,-0.0186,0.99772,0.02137,0.18931,-0.0084,-1.06828,3.0832,0.99934,-1.03046,3.12415,0.053118,-0.080803,0.019327,0.019327
32710,335084,640,-248,12022,-76,-132,-276,-0.0535,-0.01664,0.99689,0.01374,0.39542,0.0374,-0.95639,3.07181,0.99846,-1.02944,3.12783,0.052984,-0.0807,0.018957,0.018957
32711,335094,646,-256,12078,-72,-158,-282,-0.05314,-0.01713,1.00021,0.04427,0.19695,-0.0084,-0.98131,3.04056,1.00177,-1.02862,3.12891,0.052898,-0.080539,0.018815,0.018815
32712,335104,616,-234,12072,-76,-200,-287,-0.05498,-0.01578,0.99986,0.01374,-0.12366,-0.04656,-0.90435,3.14688,1.00149,-1.02665,3.12883,0.052673,-0.080572,0.018978,0.018978
32713,335114,614,-262,12066,-86,-182,-281,-0.0551,-0.0175,0.9995,-0.0626,0.01374,-0.00076,-1.0031,3.15492,1.00117,-1.02733,3.13025,0.052629,-0.080618,0.01913,0.01913
32714,335124,630,-246,12084,-85,-169,-278,-0.05412,-0.01652,1.00057,-0.05496,0.11298,0.02214,-0.94585,3.09556,1.00217,-1.02687,3.13151,0.052483,-0.080553,0.018526,0.018526
32715,335134,670,-246,12064,-80,-149,-286,-0.05166,-0.01652,0.99938,-0.01679,0.26565,-0.03893,-0.94697,2.95892,1.00085,-1.02602,3.13158,0.052336,-0.080232,0.019247,0.019247
32716,335144,624,-270,12046,-82,-149,-285,-0.05449,-0.01799,0.99831,-0.03206,0.26565,-0.0313,-1.03245,3.12353,0.99996,-1.02697,3.13482,0.052346,-0.08021,0.019375,0.019375
32717,335154,640,-220,11946,-76,-176,-286,-0.0535,-0.01492,0.99237,0.01374,0.05954,-0.03893,-0.8616,3.08584,0.99392,-1.025,3.1355,0.052123,-0.080142,0.014216,0.014216
32718,335164,622,-230,12016,-80,-182,-285,-0.05461,-0.01554,0.99653,-0.01679,0.01374,-0.0313,-0.89327,3.13627,0.99815,-1.02319,3.13644,0.051886,-0.080142,0.018815,0.018815
32719,335175,660,-298,12072,-79,-160,-284,-0.05228,-0.01971,0.99986,-0.00916,0.18168,-0.02366,-1.12924,2.99241,1.00142,-1.02582,3.13626,0.052077,-0.079877,0.019072,0.019072
32720,335185,654,-320,12038,-75,-160,-286,-0.05265,-0.02106,0.99784,0.02137,0.18168,-0.03893,-1.20898,3.01945,0.99945,-1.02967,3.13656,0.052414,-0.079657,0.019382,0.019382
32721,335195,598,-260,12054,-76,-170,-283,-0.05608,-0.01738,0.99879,0.01374,0.10534,-0.01603,-0.99678,3.21332,1.00051,-1.02941,3.13986,0.052352,-0.079795,0.019377,0.019377
32722,335205,660,-214,11992,-79,-179,-280,-0.05228,-0.01456,0.9951,-0.00916,0.03664,0.00687,-0.83805,3.00694,0.99658,-1.02668,3.13869,0.052035,-0.079573,0.017419,0.017419
32723,335215,650,-240,12084,-82,-173,-277,-0.05289,-0.01615,1.00057,-0.03206,0.08244,0.02977,-0.92478,3.02551,1.0021,-1.02561,3.13817,0.051853,-0.07937,0.018635,0.018635
32724,335225,656,-258,12060,-82,-159,-285,-0.05252,-0.01726,0.99914,-0.03206,0.18931,-0.0313,-0.98939,3.00871,1.00067,-1.02573,3.1383,0.051785,-0.079127,0.019354,0.019354
32725,335235,620,-252,12036,-78,-145,-285,-0.05473,-0.01689,0.99772,-0.00153,0.29618,-0.0313,-0.96968,3.1395,0.99936,-1.02517,3.142,0.051681,-0.079122,0.01935,0.01935
32726,335245,680,-264,12028,-83,-178,-281,-0.05105,-0.01762,0.99724,-0.03969,0.04427,-0.00076,-1.01242,2.93004,0.9987,-1.02582,3.13917,0.051656,-0.078736,0.0191,0.0191
32727,335255,636,-262,12022,-76,-179,-282,-0.05375,-0.0175,0.99689,0.01374,0.03664,-0.0084,-1.00573,3.08583,0.99849,-1.02581,3.13929,0.051619,-0.078637,0.018982,0.018982
32728,335265,598,-286,12062,-77,-173,-282,-0.05608,-0.01897,0.99926,0.00611,0.08244,-0.0084,-1.08772,3.2117,1.00102,-1.02745,3.14226,0.051731,-0.078767,0.019208,0.019208
32729,335275,624,-252,12012,-81,-155,-281,-0.05449,-0.01689,0.99629,-0.02443,0.21985,-0.00076,-0.97107,3.12991,0.99792,-1.02714,3.14496,0.051631,-0.078739,0.018607,0.018607
32730,335285,618,-274,12068,-80,-169,-287,-0.05485,-0.01824,0.99962,-0.01679,0.11298,-0.04656,-1.04516,3.14048,1.00129,-1.02816,3.14675,0.051662,-0.078728,0.019085,0.019085
32731,335295,640,-272,12110,-83,-186,-288,-0.0535,-0.01811,1.00212,-0.03969,-0.01679,-0.0542,-1.03555,3.05573,1.00371,-1.02918,3.14581,0.051672,-0.078579,0.017088,0.017088
32732,335305,622,-214,12058,-84,-151,-281,-0.05461,-0.01456,0.99903,-0.04733,0.25038,-0.00076,-0.83476,3.1285,1.00062,-1.02639,3.1487,0.051313,-0.078541,0.019347,0.019347
32733,335316,654,-246,12010,-86,-154,-280,-0.05265,-0.01652,0.99617,-0.0626,0.22748,0.00687,-0.95002,3.02474,0.9977,-1.0261,3.14941,0.051178,-0.078319,0.018452,0.018452
32734,335326,688,-228,12034,-79,-159,-281,-0.05056,-0.01541,0.9976,-0.00916,0.18931,-0.00076,-0.88526,2.90098,0.999,-1.02399,3.14726,0.050919,-0.07786,0.019225,0.019225
32735,335336,604,-276,12082,-84,-186,-276,-0.05571,-0.01836,1.00045,-0.04733,-0.01679,0.0374,-1.05132,3.18691,1.00217,-1.02546,3.1486,0.050966,-0.077929,0.018548,0.018548
32736,335346,656,-256,12028,-76,-196,-286,-0.05252,-0.01713,0.99724,0.01374,-0.09313,-0.03893,-0.98423,3.01444,0.99877,-1.02503,3.14588,0.05089,-0.077686,0.019125,0.019125
32737,335356,648,-262,12014,-85,-163,-283,-0.05301,-0.0175,0.99641,-0.05496,0.15878,-0.01603,-1.00621,3.04508,0.99797,-1.02572,3.14632,0.050855,-0.077503,0.018649,0.018649
32738,335366,628,-280,12014,-81,-139,-281,-0.05424,-0.0186,0.99641,-0.02443,0.34198,-0.00076,-1.06968,3.11537,0.99806,-1.02728,3.14986,0.050932,-0.077441,0.018711,0.018711
32739,335376,636,-266,12074,-78,-150,-282,-0.05375,-0.01775,0.99998,-0.00153,0.25802,-0.0084,-1.01668,3.0763,1.00158,-1.0276,3.15176,0.050912,-0.077302,0.01894,0.01894
32740,335386,640,-282,12082,-78,-200,-281,-0.0535,-0.01873,1.00045,-0.00153,-0.12366,-0.00076,-1.07239,3.06077,1.00206,-1.02895,3.14961,0.05099,-0.077142,0.018625,0.018625
32741,335396,680,-258,12062,-81,-197,-284,-0.05105,-0.01726,0.99926,-0.02443,-0.10076,-0.02366,-0.98928,2.92414,1.00072,-1.02892,3.14502,0.050916,-0.076729,0.019303,0.019303
32742,335406,684,-250,12048,-81,-161,-282,-0.0508,-0.01676,0.99843,-0.02443,0.17405,-0.0084,-0.96195,2.91255,0.99986,-1.02836,3.14298,0.050791,-0.076297,0.019385,0.019385
32743,335416,692,-284,12136,-82,-128,-288,-0.05031,-0.01885,1.00366,-0.03206,0.42595,-0.0542,-1.07596,2.86935,1.0051,-1.02991,3.1437,0.05086,-0.075888,0.015442,0.015442
32744,335427,652,-270,12074,-73,-142,-288,-0.05277,-0.01799,0.99998,0.03664,0.31908,-0.0542,-1.03073,3.0202,1.00153,-1.03007,3.14522,0.050861,-0.075658,0.019004,0.019004
32745,335437,630,-218,12054,-73,-190,-282,-0.05412,-0.0148,0.99879,0.03664,-0.04733,-0.0084,-0.84903,3.10116,1.00036,-1.02669,3.14465,0.050527,-0.075576,0.019409,0.019409
32746,335447,682,-274,12050,-80,-168,-281,-0.05093,-0.01824,0.99855,-0.01679,0.12061,-0.00076,-1.04628,2.91915,1.00001,-1.02773,3.14219,0.050562,-0.075157,0.01942,0.01942
32747,335457,630,-270,12058,-78,-166,-293,-0.05412,-0.01799,0.99903,-0.00153,0.13588,-0.09237,-1.03171,3.10026,1.00065,-1.02832,3.14345,0.050568,-0.075076,0.019326,0.019326
32748,335467,596,-264,12114,-80,-172,-285,-0.05621,-0.01762,1.00235,-0.01679,0.09008,-0.0313,-1.00726,3.20889,1.00408,-1.02863,3.14617,0.050534,-0.075177,0.016671,0.016671
32749,335477,624,-244,12078,-80,-180,-284,-0.05449,-0.0164,1.00021,-0.01679,0.02901,-0.02366,-0.93916,3.11769,1.00183,-1.02761,3.14665,0.050373,-0.075124,0.018816,0.018816
32750,335487,604,-258,12064,-80,-141,-278,-0.05571,-0.01726,0.99938,-0.01679,0.32672,0.02214,-0.98916,3.19038,1.00108,-1.02753,3.15143,0.050302,-0.075197,0.019212,0.019212
32751,335497,626,-266,12046,-85,-133,-280,-0.05436,-0.01775,0.99831,-0.05496,0.38779,0.00687,-1.01837,3.11653,0.99995,-1.02838,3.15529,0.050283,-0.075124,0.019422,0.019422
32752,335507,678,-266,12030,-87,-174,-285,-0.05117,-0.01775,0.99736,-0.07023,0.07481,-0.0313,-1.01934,2.93671,0.99883,-1.02939,3.15258,0.050264,-0.074723,0.019153,0.019153
32753,335517,622,-262,12090,-74,-197,-285,-0.05461,-0.0175,1.00093,0.02901,-0.10076,-0.0313,-1.00167,3.12242,1.00257,-1.0291,3.15177,0.050216,-0.074672,0.018222,0.018222
32754,335527,592,-252,12058,-73,-180,-284,-0.05645,-0.01689,0.99903,0.03664,0.02901,-0.02366,-0.96841,3.23363,1.00076,-1.02806,3.15437,0.050104,-0.07482,0.019301,0.019301
32755,335537,654,-260,12052,-79,-157,-283,-0.05265,-0.01738,0.99867,-0.00916,0.20458,-0.01603,-0.9969,3.01715,1.00021,-1.02803,3.15445,0.050046,-0.074562,0.019391,0.019391
32756,335547,636,-238,12076,-84,-147,-284,-0.05375,-0.01603,1.0001,-0.04733,0.28092,-0.02366,-0.91819,3.07602,1.00167,-1.02692,3.15646,0.049847,-0.074415,0.018873,0.018873
32757,335557,632,-238,12116,-83,-162,-285,-0.054,-0.01603,1.00247,-0.03969,0.16641,-0.0313,-0.91601,3.08273,1.00405,-1.02595,3.15759,0.04967,-0.074294,0.016695,0.016695
32758,335568,590,-252,12098,-80,-184,-282,-0.05657,-0.01689,1.0014,-0.01679,-0.00153,-0.0084,-0.96611,3.23297,1.00314,-1.02554,3.15964,0.049568,-0.07442,0.01771,0.01771
32759,335578,652,-256,12000,-86,-152,-284,-0.05277,-0.01713,0.99558,-0.0626,0.24275,-0.02366,-0.98588,3.03355,0.99712,-1.02593,3.16049,0.049498,-0.074199,0.017984,0.017984
32760,335588,566,-330,12044,-78,-150,-283,-0.05805,-0.02167,0.99819,-0.00153,0.25802,-0.01603,-1.24375,3.32728,1.00011,-1.03066,3.16699,0.0499,-0.074501,0.019454,0.019454
32761,335598,622,-244,12008,-75,-184,-289,-0.05461,-0.0164,0.99605,0.02137,-0.00153,-0.06183,-0.94308,3.13772,0.99769,-1.02933,3.16717,0.049746,-0.074448,0.018471,0.018471
32762,335608,642,-242,12044,-80,-197,-284,-0.05338,-0.01627,0.99819,-0.01679,-0.10076,-0.02366,-0.93402,3.06079,0.99975,-1.02813,3.16484,0.049569,-0.074253,0.019434,0.019434
32763,335618,654,-264,12070,-84,-169,-287,-0.05265,-0.01762,0.99974,-0.04733,0.11298,-0.04656,-1.00989,3.01392,1.00128,-1.02873,3.16379,0.049534,-0.073975,0.019125,0.019125
32764,335628,600,-262,12054,-85,-138,-282,-0.05596,-0.0175,0.99879,-0.05496,0.34962,-0.0084,-1.00382,3.20629,1.00051,-1.02927,3.16877,0.049486,-0.074045,0.019374,0.019374
32765,335638,620,-296,12090,-74,-161,-286,-0.05473,-0.01959,1.00093,0.02901,0.17405,-0.03893,-1.12102,3.12931,1.00261,-1.03114,3.17049,0.049644,-0.073973,0.018192,0.018192
32766,335648,668,-236,12042,-77,-193,-287,-0.05179,-0.01591,0.99807,0.00611,-0.07023,-0.04656,-0.91301,2.96984,0.99954,-1.02928,3.16664,0.049426,-0.073603,0.019381,0.019381
32767,335658,632,-258,12042,-83,-196,-289,-0.054,-0.01726,0.99807,-0.03969,-0.09313,-0.06183,-0.99045,3.09622,0.99968,-1.0294,3.16508,0.049353,-0.073474,0.019389,0.019389
32768,335668,648,-238,12066,-84,-162,-282,-0.05301,-0.01603,0.9995,-0.04733,0.16641,-0.0084,-0.91873,3.03576,1.00103,-1.02822,3.16495,0.049149,-0.073234,0.019194,0.019194
32769,335679,618,-274,12094,-79,-131,-283,-0.05485,-0.01824,1.00116,-0.00916,0.40305,-0.01603,-1.04355,3.13565,1.00283,-1.02907,3.1691,0.049174,-0.073176,0.017973,0.017973
32770,335689,630,-260,12130,-84,-168,-280,-0.05412,-0.01738,1.0033,-0.04733,0.12061,0.00687,-0.9923,3.0871,1.00491,-1.02944,3.16972,0.049118,-0.073051,0.015689,0.015689
32771,335699,616,-250,12056,-83,-191,-286,-0.05498,-0.01676,0.99891,-0.03969,-0.05496,-0.03893,-0.96149,3.14982,1.00056,-1.029,3.16951,0.048991,-0.073014,0.0194,0.0194
32772,335709,614,-256,12096,-81,-184,-283,-0.0551,-0.01713,1.00128,-0.02443,-0.00153,-0.01603,-0.98026,3.14934,1.00294,-1.02884,3.16985,0.048907,-0.072978,0.017922,0.017922
32773,335719,610,-308,12024,-72,-150,-283,-0.05535,-0.02032,0.99701,0.04427,0.25802,-0.01603,-1.16771,3.17669,0.99875,-1.03155,3.17323,0.04916,-0.072985,0.019165,0.019165
32774,335729,616,-338,12036,-79,-149,-280,-0.05498,-0.02216,0.99772,-0.00916,0.26565,0.00687,-1.27251,3.15323,0.99948,-1.0368,3.17616,0.049603,-0.072941,0.019399,0.019399
32775,335739,630,-242,12028,-81,-179,-282,-0.05412,-0.01627,0.99724,-0.02443,0.03664,-0.0084,-0.93491,3.10588,0.99884,-1.03557,3.17589,0.049416,-0.072811,0.019185,0.019185
32776,335749,616,-238,12066,-86,-204,-282,-0.05498,-0.01603,0.9995,-0.0626,-0.1542,-0.0084,-0.91873,3.14799,1.00114,-1.03443,3.17456,0.049201,-0.072762,0.019183,0.019183
32777,335759,594,-236,12060,-80,-174,-278,-0.05633,-0.01591,0.99914,-0.01679,0.07481,0.02214,-0.91203,3.22628,1.00086,-1.03271,3.177,0.048975,-0.072854,0.01928,0.01928
32778,335769,568,-316,12022,-85,-125,-281,-0.05792,-0.02081,0.99689,-0.05496,0.44885,-0.00076,-1.19604,3.32466,0.99878,-1.03686,3.18494,0.04927,-0.073113,0.019131,0.019131
32779,335779,624,-270,12080,-87,-156,-281,-0.05449,-0.01799,1.00033,-0.07023,0.21221,-0.00076,-1.03037,3.11724,1.00198,-1.03791,3.18648,0.049257,-0.072988,0.018684,0.018684
32780,335789,660,-248,12076,-85,-207,-277,-0.05228,-0.01664,1.0001,-0.05496,-0.1771,0.02977,-0.95332,2.99186,1.0016,-1.03733,3.18177,0.049103,-0.07264,0.018927,0.018927
32781,335800,570,-250,12090,-84,-188,-278,-0.0578,-0.01676,1.00093,-0.04733,-0.03206,0.02214,-0.95955,3.30453,1.00273,-1.03687,3.18439,0.048967,-0.07285,0.018072,0.018072
32782,335810,622,-256,12076,-82,-161,-287,-0.05461,-0.01713,1.0001,-0.03206,0.17405,-0.04656,-0.98143,3.12504,1.00173,-1.03662,3.18569,0.048867,-0.072739,0.018856,0.018856
32783,335820,640,-296,12046,-86,-143,-284,-0.0535,-0.01959,0.99831,-0.0626,0.31145,-0.02366,-1.12395,3.06726,0.99994,-1.03941,3.18716,0.049026,-0.072514,0.019407,0.019407
32784,335830,612,-264,12024,-90,-164,-283,-0.05522,-0.01762,0.99701,-0.09313,0.15115,-0.01603,-1.01266,3.16982,0.99869,-1.04029,3.18903,0.048975,-0.072478,0.019073,0.019073
32785,335840,636,-242,12034,-86,-214,-278,-0.05375,-0.01627,0.9976,-0.0626,-0.23053,0.02214,-0.93457,3.08369,0.99918,-1.03935,3.18545,0.048779,-0.072288,0.019261,0.019261
32786,335850,588,-248,12008,-78,-160,-278,-0.0567,-0.01664,0.99605,-0.00153,0.18168,0.02214,-0.95719,3.25734,0.99781,-1.03832,3.18927,0.048634,-0.07241,0.018504,0.018504
32787,335860,616,-266,12050,-80,-142,-282,-0.05498,-0.01775,0.99855,-0.01679,0.31908,-0.0084,-1.01813,3.15089,1.00022,-1.03858,3.19237,0.048595,-0.072332,0.019374,0.019374
32788,335870,628,-290,12106,-81,-214,-286,-0.05424,-0.01922,1.00188,-0.02443,-0.23053,-0.03893,-1.09891,3.09838,1.00353,-1.04033,3.18919,0.048693,-0.072181,0.017263,0.017263
32789,335880,656,-224,11998,-77,-193,-279,-0.05252,-0.01517,0.99546,0.00611,-0.07023,0.0145,-0.87305,3.01992,0.99696,-1.03778,3.1862,0.04841,-0.071895,0.017788,0.017788
32790,335890,592,-244,12052,-84,-162,-282,-0.05645,-0.0164,0.99867,-0.04733,0.16641,-0.0084,-0.94061,3.23481,1.0004,-1.03683,3.18948,0.048229,-0.07198,0.019387,0.019387
32791,335900,626,-298,12060,-75,-132,-272,-0.05436,-0.01971,0.99914,0.02137,0.39542,0.06794,-1.13005,3.11382,1.00082,-1.03889,3.1926,0.048399,-0.071833,0.019278,0.019278
32792,335910,620,-258,12056,-78,-127,-290,-0.05473,-0.01726,0.99891,-0.00153,0.43359,-0.06947,-0.98963,3.13576,1.00055,-1.03843,3.19646,0.048308,-0.071719,0.019336,0.019336
32793,335920,606,-270,12106,-81,-189,-286,-0.05559,-0.01799,1.00188,-0.02443,-0.03969,-0.03893,-1.02878,3.17541,1.00358,-1.03898,3.19641,0.048291,-0.071684,0.017218,0.017218
