sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
104281,1042823,17844,316,-4608
104282,1042833,17780,352,-4660
104283,1042843,17814,336,-4552
104284,1042853,17806,294,-4506
104285,1042863,17824,338,-4688
104286,1042873,17816,334,-4650
104287,1042883,17782,250,-4602
104288,1042893,17814,314,-4656
104289,1042903,17800,302,-4576
104290,1042913,17732,290,-4534
104291,1042923,17790,302,-4456
104292,1042933,17818,344,-4648
104293,1042943,17798,360,-4594
104294,1042953,17788,344,-4686
104295,1042963,17776,286,-4554
104296,1042973,17782,296,-4488
104297,1042983,17818,288,-4504
104298,1042993,17792,330,-4580
104299,1043003,17808,302,-4590
104300,1043013,17816,306,-4632
104301,1043023,17800,344,-4644
104302,1043033,17834,304,-4656
104303,1043043,17830,316,-4612
104304,1043053,17844,302,-4584
104305,1043063,17812,282,-4604
104306,1043073,17802,306,-4680
104307,1043083,17750,330,-4538
104308,1043093,17822,312,-4644
104309,1043103,17772,292,-4600
104310,1043113,17844,314,-4688
104311,1043123,17750,426,-4588
104312,1043133,17836,216,-4518
104313,1043143,17744,326,-4586
104314,1043153,17830,368,-4682
104315,1043163,17780,436,-5104
104316,1043173,18014,160,-4430
104317,1043183,17768,332,-4636
104318,1043193,17806,298,-4532
104319,1043203,17766,344,-4726
104320,1043213,17744,374,-4498
104321,1043223,17806,306,-4610
104322,1043233,17820,290,-4630
104323,1043243,17876,272,-4628
104324,1043253,17862,294,-4664
104325,1043263,17868,274,-4576
104326,1043273,17784,292,-4576
104327,1043283,17882,336,-4498
104328,1043293,17876,294,-4466
104329,1043303,17798,300,-4680
104330,1043313,17822,306,-4788
104331,1043323,17836,318,-4650
104332,1043333,17792,260,-4702
104333,1043343,17756,304,-4576
104334,1043353,17788,324,-4550
104335,1043363,17820,316,-4620
104336,1043373,17840,356,-4676
104337,1043383,17824,284,-4610
104338,1043393,17810,344,-4650
104339,1043403,17794,280,-4604
104340,1043413,17774,328,-4528
104341,1043423,17820,324,-4596
104342,1043433,17698,286,-4660
104343,1043443,17796,334,-4564
104344,1043453,17890,324,-4502
104345,1043463,17882,352,-4688
104346,1043473,17748,290,-4684
104347,1043483,17810,284,-4598
104348,1043493,17880,352,-4550
104349,1043503,17712,288,-4592
104350,1043513,17794,346,-4634
104351,1043523,17776,294,-4580
104352,1043533,17810,328,-4648
104353,1043543,17874,318,-4656
104354,1043553,17736,240,-4530
104355,1043563,17850,322,-4602
104356,1043573,17774,332,-4510
104357,1043583,17814,308,-4570
104358,1043593,17862,308,-4750
104359,1043603,17830,326,-4648
104360,1043613,17736,330,-4566
104361,1043623,17804,282,-4590
104362,1043633,17826,310,-4640
104363,1043643,17806,312,-4636
104364,1043653,17798,330,-4636
104365,1043663,17878,348,-4560
104366,1043673,17840,294,-4514
104367,1043683,17916,400,-4490
104368,1043693,17790,294,-4558
104369,1043703,17802,350,-4562
104370,1043713,17842,310,-4622
104371,1043723,17724,268,-4542
104372,1043733,17930,290,-4560
104373,1043743,17924,332,-4708
104374,1043753,17844,340,-4638
104375,1043763,17854,316,-4484
104376,1043773,17876,312,-4754
104377,1043783,17866,362,-4554
104378,1043793,17908,360,-4576
104379,1043803,17880,354,-4472
104380,1043813,17674,278,-4576
104381,1043823,17722,292,-4640
104382,1043833,17750,396,-4536
104383,1043843,17782,282,-4508
104384,1043853,17822,258,-4404
104385,1043863,17676,260,-4452
104386,1043873,17666,288,-4414
104387,1043883,17688,242,-4478
104388,1043893,17810,314,-4462
104389,1043903,17796,344,-4372
104390,1043913,17900,338,-4448
