sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
205332,2053333,1676,-390,12130
205333,2053343,1702,-388,12114
205334,2053353,1742,-354,12110
205335,2053363,1732,-380,12140
205336,2053373,1694,-392,12116
205337,2053383,1708,-386,12112
205338,2053393,1740,-370,12088
205339,2053403,1712,-390,12090
205340,2053413,1710,-382,12152
205341,2053423,1696,-364,12196
205342,2053433,1724,-340,12092
205343,2053443,1728,-352,12118
205344,2053453,1700,-372,12130
205345,2053463,1670,-356,12092
205346,2053473,1704,-404,12148
205347,2053483,1742,-398,12078
205348,2053493,1724,-370,12106
205349,2053503,1690,-384,12136
205350,2053513,1732,-390,12150
205351,2053523,1682,-396,12132
205352,2053533,1678,-340,12126
205353,2053543,1722,-360,12068
205354,2053553,1746,-362,12060
205355,2053563,1700,-356,12054
205356,2053573,1724,-324,12108
205357,2053583,1720,-418,12096
205358,2053593,1668,-394,12090
205359,2053603,1684,-320,12186
205360,2053613,1738,-350,12112
205361,2053623,1738,-352,12126
205362,2053633,1712,-376,12014
205363,2053643,1636,-384,12074
205364,2053653,1704,-366,12168
205365,2053663,1694,-328,12138
205366,2053673,1794,-372,12086
205367,2053683,1706,-350,12112
205368,2053693,1690,-382,12106
205369,2053703,1728,-382,12120
205370,2053713,1728,-358,12126
205371,2053723,1728,-374,12070
205372,2053733,1696,-356,12154
205373,2053743,1736,-378,12104
205374,2053753,1746,-360,12124
205375,2053763,1730,-384,12040
205376,2053773,1728,-366,12138
205377,2053783,1674,-380,12128
205378,2053793,1720,-320,12096
205379,2053803,1720,-390,12120
205380,2053813,1762,-364,12076
205381,2053823,1738,-390,12160
205382,2053833,1708,-352,12092
205383,2053843,1728,-342,12130
205384,2053853,1688,-378,12078
205385,2053863,1668,-360,12096
205386,2053873,1646,-400,12100
205387,2053883,1748,-364,12096
205388,2053893,1712,-396,12142
205389,2053903,1704,-392,12088
205390,2053913,1686,-396,12118
205391,2053923,1684,-376,12100
205392,2053933,1702,-398,12086
205393,2053943,1730,-326,12074
205394,2053953,1726,-352,12070
