sample_index,timestamp_ms,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle,qw,qx,qy,qz,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg
138508,1385093,1640,-348,12104,-67,-172,-257,0.00786,-0.02278,1.00176,0.08244,0.09008,0.18244,-1.30244,-0.44948,1.00205,-1.1425,-0.59457,0.106017,0.114372,0.018682,0.018682,0.861485,-0.005685,-0.008945,0.507673,-1.08167,-0.55233,61.02695
138509,1385103,1700,-300,12086,-64,-181,-256,0.01154,-0.01983,1.00069,0.10534,0.02137,0.19008,-1.13533,-0.66075,1.00095,-1.14237,-0.59675,0.106004,0.114491,0.01928,0.01928,0.861476,-0.005676,-0.00896,0.507687,-1.0817,-0.55425,61.02885
138510,1385113,1680,-254,12102,-72,-194,-253,0.01032,-0.01701,1.00164,0.04427,-0.07786,0.21298,-0.9729,-0.58997,1.00184,-1.13979,-0.59851,0.105701,0.114476,0.018817,0.018817,0.861467,-0.00565,-0.008959,0.507703,-1.07911,-0.5557,61.03098
138511,1385123,1628,-320,12068,-67,-182,-246,0.00712,-0.02106,0.99962,0.08244,0.01374,0.26641,-1.20683,-0.40827,0.99987,-1.14132,-0.5958,0.105824,0.114123,0.019434,0.019434,0.861455,-0.005677,-0.008943,0.507724,-1.08087,-0.55256,61.03366
138512,1385133,1660,-294,12116,-66,-169,-237,0.00909,-0.01946,1.00247,0.09008,0.11298,0.33511,-1.11228,-0.51932,1.0027,-1.14095,-0.59443,0.105774,0.113992,0.018126,0.018126,0.86144,-0.005683,-0.008929,0.507749,-1.08062,-0.55071,61.03699
138513,1385143,1646,-290,12036,-71,-168,-228,0.00823,-0.01922,0.99772,0.05191,0.12061,0.40382,-1.10349,-0.47248,0.99794,-1.14078,-0.59209,0.105706,0.113776,0.018656,0.018656,0.861422,-0.005695,-0.008907,0.507779,-1.0806,-0.54787,61.04101
138514,1385153,1708,-300,12040,-70,-158,-224,0.01203,-0.01983,0.99796,0.05954,0.19695,0.43435,-1.13844,-0.69073,0.99823,-1.14119,-0.59313,0.105701,0.113954,0.018853,0.018853,0.861403,-0.005696,-0.008916,0.507812,-1.0812,-0.54867,61.04533
138515,1385163,1674,-282,12084,-66,-158,-221,0.00995,-0.01873,1.00057,0.09008,0.19695,0.45725,-1.07226,-0.5695,1.0008,-1.14001,-0.59186,0.105575,0.113912,0.019312,0.019312,0.861383,-0.005695,-0.008899,0.507846,-1.08016,-0.54703,61.04987
138516,1385173,1634,-288,12096,-65,-157,-219,0.00749,-0.0191,1.00128,0.09771,0.20458,0.47252,-1.09255,-0.42867,1.00149,-1.13918,-0.58787,0.105489,0.11362,0.019005,0.019005,0.861362,-0.005709,-0.008863,0.507882,-1.07948,-0.54253,61.05454
138517,1385183,1710,-332,12040,-64,-154,-215,0.01216,-0.02179,0.99796,0.10534,0.22748,0.50305,-1.25108,-0.69775,0.99827,-1.14129,-0.58883,0.105689,0.113818,0.01886,0.01886,0.86134,-0.005724,-0.008879,0.507919,-1.08189,-0.54326,61.05957
138518,1385193,1662,-252,12058,-61,-151,-221,0.00921,-0.01689,0.99903,0.12824,0.25038,0.45725,-0.96841,-0.52818,0.99921,-1.13774,-0.58632,0.105373,0.11371,0.019294,0.019294,0.86132,-0.00571,-0.008842,0.507954,-1.07838,-0.54037,61.06406
138519,1385203,1634,-290,12092,-61,-154,-224,0.00749,-0.01922,1.00105,0.12824,0.22748,0.43435,-1.09983,-0.42877,1.00126,-1.13679,-0.58219,0.105305,0.113427,0.019104,0.019104,0.861301,-0.005724,-0.008804,0.507986,-1.07757,-0.53578,61.06837
138520,1385213,1682,-254,12084,-62,-155,-222,0.01044,-0.01701,1.00057,0.12061,0.21985,0.44962,-0.97394,-0.59762,1.00077,-1.1335,-0.58144,0.105008,0.113457,0.019282,0.019282,0.861282,-0.005704,-0.008782,0.50802,-1.07433,-0.53474,61.07281
138521,1385223,1660,-316,12070,-72,-164,-222,0.00909,-0.02081,0.99974,0.04427,0.15115,0.44962,-1.19263,-0.52073,1.0,-1.13524,-0.5799,0.105115,0.113346,0.019383,0.019383,0.861261,-0.005727,-0.008777,0.508054,-1.0763,-0.53286,61.07729
138522,1385233,1690,-280,12046,-73,-167,-221,0.01093,-0.0186,0.99831,0.03664,0.12824,0.45725,-1.06764,-0.62713,0.99855,-1.13463,-0.58065,0.104992,0.113431,0.018978,0.018978,0.861241,-0.00572,-0.008779,0.508088,-1.0758,-0.53337,61.08185
138523,1385243,1656,-304,12028,-73,-171,-221,0.00884,-0.02008,0.99724,0.03664,0.09771,0.45725,-1.15334,-0.50794,0.99748,-1.13564,-0.57948,0.105024,0.113305,0.018235,0.018235,0.861221,-0.005736,-0.008773,0.508122,-1.07702,-0.5318,61.08641
138524,1385253,1696,-302,12094,-67,-181,-227,0.0113,-0.01995,1.00116,0.08244,0.02137,0.41145,-1.14181,-0.64639,1.00143,-1.13598,-0.58165,0.105034,0.113424,0.018997,0.018997,0.861203,-0.005731,-0.00879,0.508153,-1.07753,-0.5338,61.09055
138525,1385263,1666,-314,12054,-65,-182,-224,0.00946,-0.02069,0.99879,0.09771,0.01374,0.43435,-1.18673,-0.54234,0.99905,-1.13703,-0.58187,0.105127,0.113351,0.019201,0.019201,0.861183,-0.00574,-0.008796,0.508186,-1.07877,-0.53375,61.09489
138526,1385273,1684,-352,12102,-68,-187,-220,0.01056,-0.02302,1.00164,0.07481,-0.02443,0.46489,-1.31662,-0.60393,1.00196,-1.14068,-0.58364,0.105444,0.113387,0.01866,0.01866,0.861162,-0.005763,-0.008826,0.508221,-1.08281,-0.53531,61.0996
138527,1385283,1716,-284,12024,-62,-185,-224,0.01252,-0.01885,0.99701,0.12061,-0.00916,0.43435,-1.08314,-0.71961,0.99726,-1.13949,-0.58729,0.105346,0.113618,0.018039,0.018039,0.861143,-0.005738,-0.008848,0.508253,-1.08165,-0.53898,61.10394
138528,1385293,1710,-310,12066,-55,-196,-219,0.01216,-0.02044,0.9995,0.17405,-0.09313,0.47252,-1.17182,-0.69669,0.99978,-1.13944,-0.59144,0.105406,0.113815,0.01937,0.01937,0.861122,-0.00572,-0.008879,0.508289,-1.08175,-0.54297,61.10869
138529,1385303,1704,-276,12046,-58,-193,-221,0.01179,-0.01836,0.99831,0.15115,-0.07023,0.45725,-1.05357,-0.67642,0.99855,-1.13736,-0.59486,0.105253,0.113964,0.018976,0.018976,0.861102,-0.00569,-0.008895,0.508323,-1.07972,-0.54625,61.11329
138530,1385313,1652,-306,12030,-68,-173,-217,0.0086,-0.0202,0.99736,0.07481,0.08244,0.48779,-1.16025,-0.49378,0.9976,-1.13808,-0.59331,0.105292,0.113788,0.018331,0.018331,0.86108,-0.005705,-0.008884,0.50836,-1.08062,-0.54429,61.11816
138531,1385323,1676,-334,12020,-62,-160,-214,0.01007,-0.02192,0.99677,0.12061,0.18168,0.51069,-1.25962,-0.57869,0.99706,-1.1401,-0.59239,0.105498,0.113765,0.017857,0.017857,0.861057,-0.005728,-0.008886,0.508398,-1.08301,-0.54306,61.12327
138532,1385333,1648,-304,12038,-65,-168,-223,0.00835,-0.02008,0.99784,0.09771,0.12061,0.44198,-1.15265,-0.47946,0.99807,-1.14041,-0.59021,0.10552,0.113564,0.018708,0.018708,0.861038,-0.005743,-0.008869,0.508431,-1.08347,-0.5405,61.12767
138533,1385343,1722,-310,12072,-68,-161,-222,0.01289,-0.02044,0.99986,0.07481,0.17405,0.44962,-1.17141,-0.73862,1.00015,-1.14131,-0.59249,0.105577,0.113838,0.019385,0.019385,0.861018,-0.005741,-0.00889,0.508465,-1.08452,-0.54264,61.13215
138534,1385353,1656,-326,12052,-66,-158,-219,0.00884,-0.02143,0.99867,0.09008,0.19695,0.47252,-1.22908,-0.5072,0.99894,-1.14315,-0.59004,0.105736,0.113685,0.019165,0.019165,0.860997,-0.005768,-0.008878,0.5085,-1.08655,-0.53987,61.13688
138535,1385363,1688,-276,12112,-68,-162,-223,0.01081,-0.01836,1.00223,0.07481,0.16641,0.44198,-1.04945,-0.61766,1.00246,-1.14174,-0.59003,0.105573,0.113734,0.018283,0.018283,0.860978,-0.005758,-0.008871,0.508533,-1.08511,-0.53967,61.14125
138536,1385373,1632,-248,12080,-68,-162,-220,0.00737,-0.01664,1.00033,0.07481,0.16641,0.46489,-0.9531,-0.42207,1.0005,-1.13839,-0.58626,0.105226,0.113427,0.019331,0.019331,0.860957,-0.00575,-0.008825,0.508568,-1.08176,-0.53557,61.14584
138537,1385383,1732,-312,12086,-62,-167,-212,0.01351,-0.02057,1.00069,0.12061,0.12824,0.52595,-1.17745,-0.77313,1.00099,-1.13899,-0.5897,0.105298,0.113767,0.019181,0.019181,0.860934,-0.005741,-0.008854,0.508607,-1.08252,-0.53893,61.15109
138538,1385393,1688,-320,12138,-64,-176,-214,0.01081,-0.02106,1.00378,0.10534,0.05954,0.51069,-1.20183,-0.61668,1.00406,-1.14004,-0.59069,0.105397,0.113809,0.016667,0.016667,0.860911,-0.005747,-0.008867,0.508646,-1.08386,-0.53977,61.15622
138539,1385403,1688,-286,12046,-62,-184,-215,0.01081,-0.01897,0.99831,0.12061,-0.00153,0.50305,-1.08876,-0.62008,0.99855,-1.13892,-0.59238,0.105305,0.11386,0.019007,0.019007,0.860889,-0.005732,-0.008874,0.508683,-1.0828,-0.5413,61.16124
138540,1385413,1688,-290,12082,-59,-193,-217,0.01081,-0.01922,1.00045,0.14351,-0.07023,0.48779,-1.10048,-0.61875,1.00069,-1.1378,-0.59469,0.105235,0.113904,0.019302,0.019302,0.860867,-0.005714,-0.008886,0.50872,-1.08176,-0.54345,61.16613
138541,1385423,1656,-310,12086,-58,-186,-215,0.00884,-0.02044,1.00069,0.15115,-0.01679,0.50305,-1.17043,-0.50619,1.00094,-1.13798,-0.59427,0.105296,0.113741,0.019217,0.019217,0.860845,-0.005719,-0.008882,0.508758,-1.08207,-0.54278,61.17117
138542,1385433,1700,-312,12090,-61,-179,-215,0.01154,-0.02057,1.00093,0.12824,0.03664,0.50305,-1.17718,-0.66058,1.0012,-1.1385,-0.59629,0.105367,0.11386,0.019101,0.019101,0.860822,-0.005715,-0.008899,0.508796,-1.08274,-0.54467,61.17622
138543,1385443,1636,-318,12128,-65,-165,-218,0.00762,-0.02094,1.00318,0.09771,0.14351,0.48015,-1.19554,-0.43485,1.00343,-1.13956,-0.5932,0.105461,0.113594,0.017361,0.017361,0.860801,-0.005741,-0.008878,0.508832,-1.08403,-0.54098,61.18102
138544,1385453,1688,-304,12044,-59,-169,-215,0.01081,-0.02008,0.99819,0.14351,0.11298,0.50305,-1.15224,-0.62014,0.99845,-1.13943,-0.59372,0.105484,0.113643,0.018949,0.018949,0.860779,-0.005739,-0.008881,0.50887,-1.08401,-0.54133,61.18603
138545,1385463,1686,-344,12040,-62,-166,-219,0.01068,-0.02253,0.99796,0.12061,0.13588,0.47252,-1.29332,-0.61321,0.99827,-1.14218,-0.59387,0.105759,0.113678,0.018835,0.018835,0.860758,-0.005761,-0.008894,0.508905,-1.08702,-0.54132,61.19078
138546,1385473,1704,-364,12066,-65,-170,-216,0.01179,-0.02376,0.9995,0.09771,0.10534,0.49542,-1.36161,-0.67554,0.99985,-1.14651,-0.59553,0.106163,0.113828,0.019383,0.019383,0.860735,-0.005788,-0.008926,0.508942,-1.09158,-0.54285,61.19577
138547,1385483,1682,-336,12110,-61,-177,-216,0.01044,-0.02204,1.00212,0.12824,0.05191,0.49542,-1.25991,-0.59664,1.00241,-1.14838,-0.59616,0.10636,0.113829,0.018329,0.018329,0.860713,-0.005801,-0.008939,0.508979,-1.09369,-0.54331,61.20074
138548,1385493,1722,-298,12080,-59,-180,-217,0.01289,-0.01971,1.00033,0.14351,0.02901,0.48779,-1.12871,-0.73828,1.00061,-1.14763,-0.59974,0.106325,0.114087,0.019312,0.019312,0.860691,-0.00578,-0.008963,0.509016,-1.093,-0.54682,61.20562
138549,1385503,1684,-308,12044,-59,-185,-215,0.01056,-0.02032,0.99819,0.14351,-0.00916,0.50305,-1.16632,-0.60605,0.99846,-1.14762,-0.60106,0.106359,0.114097,0.01893,0.01893,0.860669,-0.005775,-0.008972,0.509053,-1.09308,-0.548,61.21066
138550,1385513,1634,-256,12110,-62,-177,-212,0.00749,-0.01713,1.00212,0.12061,0.05191,0.52595,-0.97945,-0.42833,1.00229,-1.14438,-0.59849,0.106065,0.113794,0.018421,0.018421,0.860646,-0.005763,-0.008935,0.509093,-1.08966,-0.545,61.2159
138551,1385523,1618,-268,12110,-62,-167,-212,0.00651,-0.01787,1.00212,0.12061,0.12824,0.52595,-1.02152,-0.3722,1.0023,-1.14198,-0.59418,0.105851,0.113399,0.018423,0.018423,0.860623,-0.005765,-0.008888,0.509133,-1.08715,-0.54018,61.22112
138552,1385533,1672,-282,12044,-62,-182,-211,0.00982,-0.01873,0.99819,0.12061,0.01374,0.53359,-1.07481,-0.56381,0.99842,-1.14056,-0.59459,0.105731,0.113342,0.018917,0.018917,0.860599,-0.005753,-0.008883,0.509173,-1.08575,-0.54041,61.22645
138553,1385543,1668,-314,12094,-58,-190,-219,0.00958,-0.02069,1.00116,0.15115,-0.04733,0.47252,-1.18391,-0.54808,1.00142,-1.14094,-0.59528,0.10581,0.113256,0.019,0.019,0.860578,-0.005754,-0.00889,0.509209,-1.08624,-0.54095,61.2312
138554,1385553,1698,-320,12062,-52,-186,-219,0.01142,-0.02106,0.99926,0.19695,-0.01679,0.47252,-1.20726,-0.65464,0.99955,-1.14133,-0.5977,0.105933,0.113362,0.019335,0.019335,0.860557,-0.005747,-0.00891,0.509244,-1.08674,-0.5433,61.23595
138555,1385563,1676,-292,12096,-52,-183,-217,0.01007,-0.01934,1.00128,0.19695,0.00611,0.48779,-1.10658,-0.57611,1.00152,-1.13978,-0.59834,0.105872,0.113321,0.018933,0.018933,0.860535,-0.005732,-0.008907,0.509281,-1.08521,-0.5438,61.24083
138556,1385573,1752,-302,12060,-57,-178,-213,0.01473,-0.01995,0.99914,0.15878,0.04427,0.51832,-1.14411,-0.84469,0.99945,-1.13934,-0.60378,0.105881,0.113771,0.019302,0.019302,0.860512,-0.005705,-0.008947,0.509319,-1.08485,-0.54928,61.24601
138557,1385583,1682,-284,12056,-60,-168,-217,0.01044,-0.01885,0.99891,0.13588,0.12061,0.48779,-1.08108,-0.5986,0.99914,-1.13793,-0.60361,0.105776,0.113762,0.019209,0.019209,0.860491,-0.005696,-0.008939,0.509356,-1.08346,-0.54897,61.25087
138558,1385593,1652,-348,12046,-70,-171,-216,0.0086,-0.02278,0.99831,0.05954,0.09771,0.49542,-1.30694,-0.49328,0.99861,-1.14159,-0.60167,0.106079,0.113563,0.01898,0.01898,0.860468,-0.005734,-0.00894,0.509393,-1.08737,-0.54678,61.25584
138559,1385603,1754,-266,12106,-67,-178,-214,0.01486,-0.01775,1.00188,0.08244,0.04427,0.51069,-1.01475,-0.84943,1.00214,-1.13947,-0.60694,0.105856,0.113996,0.018502,0.018502,0.860446,-0.005693,-0.008972,0.509431,-1.08515,-0.55227,61.26093
138560,1385613,1670,-276,12128,-59,-182,-217,0.0097,-0.01836,1.00318,0.14351,0.01374,0.48779,-1.04845,-0.55401,1.0034,-1.13752,-0.607,0.105707,0.113908,0.017373,0.017373,0.860424,-0.005677,-0.008961,0.509468,-1.08304,-0.55207,61.26579
138561,1385623,1708,-292,12080,-52,-184,-214,0.01203,-0.01934,1.00033,0.19695,-0.00153,0.51069,-1.10763,-0.6891,1.00059,-1.13605,-0.60972,0.105654,0.114056,0.019302,0.019302,0.860402,-0.005654,-0.008975,0.509506,-1.08161,-0.55473,61.27091
138562,1385633,1674,-288,12098,-57,-171,-213,0.00995,-0.0191,1.0014,0.15878,0.09771,0.51832,-1.09242,-0.56902,1.00163,-1.13471,-0.60911,0.105576,0.113983,0.018865,0.018865,0.860379,-0.005648,-0.008963,0.509545,-1.08029,-0.55394,61.27608
138563,1385643,1684,-318,12114,-58,-165,-211,0.01056,-0.02094,1.00235,0.15115,0.14351,0.53359,-1.19653,-0.60353,1.00263,-1.13538,-0.60872,0.105683,0.113973,0.018129,0.018129,0.860355,-0.005656,-0.008963,0.509585,-1.08114,-0.55339,61.28139
138564,1385653,1724,-268,12048,-65,-161,-215,0.01302,-0.01787,0.99843,0.09771,0.17405,0.50305,-1.02529,-0.74675,0.99868,-1.13336,-0.61076,0.105485,0.114224,0.019041,0.019041,0.860333,-0.005631,-0.008969,0.509622,-1.07909,-0.55542,61.28638
138565,1385663,1726,-286,12094,-67,-154,-210,0.01314,-0.01897,1.00116,0.08244,0.22748,0.54122,-1.08566,-0.75172,1.00143,-1.13268,-0.61232,0.105398,0.11448,0.018982,0.018982,0.860309,-0.005619,-0.008978,0.509663,-1.07845,-0.55696,61.29176
138566,1385673,1704,-292,12102,-69,-163,-211,0.01179,-0.01934,1.00164,0.06718,0.15878,0.53359,-1.10619,-0.67416,1.0019,-1.13256,-0.61305,0.105351,0.11459,0.0187,0.0187,0.860286,-0.005615,-0.008983,0.509702,-1.07838,-0.55761,61.29707
138567,1385683,1718,-296,12118,-64,-162,-210,0.01265,-0.01959,1.00259,0.10534,0.16641,0.54122,-1.11916,-0.7226,1.00286,-1.13232,-0.6145,0.105328,0.114777,0.017921,0.017921,0.860262,-0.005607,-0.008994,0.509743,-1.07819,-0.55912,61.30246
138568,1385693,1718,-268,12098,-60,-162,-208,0.01265,-0.01787,1.0014,0.13588,0.16641,0.55649,-1.02225,-0.72348,1.00164,-1.12995,-0.61605,0.105131,0.114973,0.018877,0.018877,0.860237,-0.005582,-0.008995,0.509784,-1.07577,-0.56063,61.30799
138569,1385703,1706,-274,12110,-59,-156,-212,0.01191,-0.01824,1.00212,0.14351,0.21221,0.52595,-1.04256,-0.68087,1.00235,-1.12796,-0.61629,0.10498,0.115088,0.018377,0.018377,0.860214,-0.005565,-0.008987,0.509823,-1.07373,-0.5608,61.31319
138570,1385713,1708,-298,12062,-55,-167,-219,0.01203,-0.01971,0.99926,0.17405,0.12824,0.47252,-1.12991,-0.68983,0.99953,-1.12732,-0.61758,0.104984,0.115223,0.019339,0.019339,0.860193,-0.005555,-0.008994,0.509859,-1.07316,-0.56201,61.31789
138571,1385723,1714,-276,12026,-55,-178,-212,0.0124,-0.01836,0.99712,0.17405,0.04427,0.52595,-1.05482,-0.71248,0.99737,-1.12533,-0.62,0.104861,0.115385,0.018139,0.018139,0.86017,-0.005528,-0.009004,0.509898,-1.0711,-0.56445,61.32315
138572,1385733,1662,-294,12072,-59,-186,-215,0.00921,-0.01946,0.99986,0.14351,-0.01679,0.50305,-1.11519,-0.52771,1.00009,-1.12475,-0.61951,0.104843,0.115213,0.01938,0.01938,0.860148,-0.005527,-0.008997,0.509936,-1.0706,-0.56379,61.32819
138573,1385743,1656,-296,12120,-55,-184,-215,0.00884,-0.01959,1.00271,0.17405,-0.00153,0.50305,-1.11902,-0.50518,1.00294,-1.12397,-0.61861,0.104834,0.115017,0.017856,0.017856,0.860125,-0.005527,-0.008984,0.509974,-1.06987,-0.56255,61.33324
138574,1385753,1676,-284,12052,-63,-176,-215,0.01007,-0.01885,0.99867,0.11298,0.05954,0.50305,-1.08134,-0.57762,0.9989,-1.12308,-0.61837,0.104757,0.114942,0.019158,0.019158,0.860103,-0.005522,-0.008978,0.510012,-1.06902,-0.56216,61.33826
138575,1385763,1720,-278,12094,-62,-166,-213,0.01277,-0.01848,1.00116,0.12061,0.13588,0.51832,-1.05759,-0.73067,1.00142,-1.12168,-0.6203,0.104639,0.115145,0.019004,0.019004,0.86008,-0.005502,-0.008986,0.51005,-1.06763,-0.56407,61.34341
138576,1385773,1676,-320,12166,-64,-173,-214,0.01007,-0.02106,1.00544,0.10534,0.08244,0.51069,-1.19984,-0.57371,1.00571,-1.12282,-0.61994,0.104748,0.115079,0.014675,0.014675,0.860057,-0.005517,-0.008988,0.510089,-1.06919,-0.56334,61.34853
138577,1385783,1686,-308,12112,-56,-165,-215,0.01068,-0.02032,1.00223,0.16641,0.14351,0.50305,-1.16162,-0.61062,1.0025,-1.12292,-0.61949,0.104817,0.115064,0.01833,0.01833,0.860035,-0.005521,-0.008985,0.510127,-1.06941,-0.56275,61.35355
138578,1385793,1710,-324,12040,-60,-162,-216,0.01216,-0.0213,0.99796,0.13588,0.16641,0.49542,-1.22292,-0.69775,0.99826,-1.12451,-0.62046,0.104996,0.115205,0.018895,0.018895,0.860013,-0.005529,-0.009,0.510163,-1.07116,-0.56369,61.35851
138579,1385803,1708,-300,12104,-65,-158,-216,0.01203,-0.01983,1.00176,0.09771,0.19695,0.49542,-1.13411,-0.68811,1.00203,-1.12476,-0.62093,0.105013,0.115326,0.0187,0.0187,0.859991,-0.00553,-0.009005,0.5102,-1.07149,-0.5641,61.36344
138580,1385813,1696,-330,12164,-62,-149,-223,0.0113,-0.02167,1.00532,0.12061,0.26565,0.44198,-1.23493,-0.64369,1.00562,-1.12624,-0.61978,0.105169,0.115361,0.014852,0.014852,0.859971,-0.00555,-0.009005,0.510233,-1.07349,-0.56291,61.36782
138581,1385823,1720,-324,12100,-65,-135,-216,0.01277,-0.0213,1.00152,0.09771,0.37252,0.49542,-1.21857,-0.73036,1.00183,-1.12806,-0.61935,0.105334,0.115564,0.018906,0.018906,0.859949,-0.005566,-0.00901,0.51027,-1.07546,-0.56243,61.37275
138582,1385833,1684,-268,12170,-57,-149,-220,0.01056,-0.01787,1.00568,0.15878,0.26565,0.46489,-1.0179,-0.60157,1.00589,-1.12593,-0.61761,0.105183,0.115541,0.01456,0.01456,0.859929,-0.005555,-0.008984,0.510305,-1.0728,-0.56044,61.37734
138583,1385843,1700,-306,12026,-60,-166,-218,0.01154,-0.0202,0.99712,0.13588,0.13588,0.48015,-1.16052,-0.6631,0.9974,-1.12626,-0.61825,0.105244,0.115621,0.018377,0.018377,0.859907,-0.005555,-0.00899,0.510341,-1.07323,-0.56103,61.38212
138584,1385853,1704,-260,12046,-61,-170,-214,0.01179,-0.01738,0.99831,0.12824,0.10534,0.51069,-0.99726,-0.67643,0.99853,-1.12356,-0.61947,0.105009,0.115726,0.019197,0.019197,0.859885,-0.005529,-0.008987,0.510379,-1.07048,-0.56219,61.3872
138585,1385863,1706,-302,12098,-68,-167,-209,0.01191,-0.01995,1.0014,0.07481,0.12824,0.54885,-1.14153,-0.68133,1.00167,-1.1242,-0.62052,0.105041,0.115839,0.019067,0.019067,0.85986,-0.005529,-0.008998,0.51042,-1.0712,-0.56318,61.39268
138586,1385873,1682,-342,12072,-68,-169,-213,0.01044,-0.02241,0.99986,0.07481,0.11298,0.51832,-1.28384,-0.59799,1.00016,-1.12762,-0.62011,0.105337,0.115797,0.019575,0.019575,0.859837,-0.005558,-0.00901,0.510459,-1.07476,-0.56265,61.39788
138587,1385883,1726,-282,12076,-62,-174,-221,0.01314,-0.01873,1.0001,0.12061,0.07481,0.45725,-1.07277,-0.75253,1.00036,-1.1264,-0.6231,0.105236,0.116041,0.019536,0.019536,0.859817,-0.005535,-0.009027,0.510493,-1.07356,-0.56561,61.40244
138588,1385893,1718,-300,12118,-55,-174,-218,0.01265,-0.01983,1.00259,0.17405,0.07481,0.48015,-1.13317,-0.7226,1.00287,-1.12585,-0.6253,0.105248,0.116211,0.018085,0.018085,0.859796,-0.005521,-0.009042,0.510529,-1.07305,-0.56789,61.40723
138589,1385903,1668,-294,12132,-62,-179,-215,0.00958,-0.01946,1.00342,0.12061,0.03664,0.50305,-1.11123,-0.54686,1.00366,-1.12544,-0.62473,0.105225,0.116081,0.017286,0.017286,0.859773,-0.005521,-0.009034,0.510566,-1.07265,-0.56701,61.41226
138590,1385913,1666,-332,12104,-63,-172,-218,0.00946,-0.02179,1.00176,0.11298,0.09008,0.48015,-1.24633,-0.54072,1.00204,-1.12764,-0.6234,0.105441,0.115931,0.01881,0.01881,0.859752,-0.005546,-0.009033,0.510603,-1.07502,-0.5655,61.41708
138591,1385923,1692,-286,12104,-64,-165,-219,0.01105,-0.01897,1.00176,0.10534,0.14351,0.47252,-1.08502,-0.63198,1.002,-1.12684,-0.6233,0.105364,0.115947,0.018835,0.018835,0.859731,-0.00554,-0.009028,0.510638,-1.07421,-0.5653,61.42178
138592,1385933,1718,-290,12084,-63,-165,-219,0.01265,-0.01922,1.00057,0.11298,0.14351,0.47252,-1.10035,-0.72406,1.00083,-1.12625,-0.62498,0.105316,0.116133,0.019435,0.019435,0.85971,-0.005528,-0.009039,0.510673,-1.07365,-0.56695,61.42649
138593,1385943,1682,-298,12068,-68,-145,-222,0.01044,-0.01971,0.99962,0.07481,0.29618,0.44962,-1.12951,-0.59816,0.99987,-1.12661,-0.62269,0.105321,0.116087,0.019548,0.019548,0.85969,-0.005542,-0.009022,0.510707,-1.07407,-0.56453,61.43093
138594,1385953,1660,-324,12114,-70,-145,-221,0.00909,-0.0213,1.00235,0.05954,0.29618,0.45725,-1.21756,-0.51937,1.00262,-1.12873,-0.61904,0.105478,0.11591,0.018301,0.018301,0.85967,-0.005576,-0.009003,0.510741,-1.07637,-0.56058,61.43547
138595,1385963,1702,-288,12106,-78,-129,-221,0.01167,-0.0191,1.00188,-0.00153,0.41832,0.45725,-1.0919,-0.66699,1.00213,-1.12909,-0.61696,0.105411,0.116001,0.018709,0.018709,0.859649,-0.005588,-0.008989,0.510775,-1.07673,-0.55843,61.43998
138596,1385973,1686,-300,12150,-79,-126,-213,0.01068,-0.01983,1.00449,-0.00916,0.44122,0.51832,-1.13103,-0.60926,1.00474,-1.13025,-0.61364,0.105412,0.115994,0.016005,0.016005,0.859627,-0.005612,-0.008968,0.510813,-1.07794,-0.55492,61.44509
138597,1385983,1682,-342,12050,-68,-143,-214,0.01044,-0.02241,0.99855,0.07481,0.31145,0.51069,-1.28552,-0.59877,0.99886,-1.13355,-0.61144,0.105696,0.11597,0.019339,0.019339,0.859604,-0.005648,-0.008966,0.510852,-1.08138,-0.55258,61.45017
138598,1385993,1708,-280,12048,-68,-162,-212,0.01203,-0.0186,0.99843,0.07481,0.16641,0.52595,-1.06752,-0.69042,0.99868,-1.13258,-0.61246,0.105575,0.116115,0.019242,0.019242,0.85958,-0.005636,-0.00897,0.510891,-1.08041,-0.55357,61.45539
138599,1386003,1746,-318,12042,-65,-171,-211,0.01437,-0.02094,0.99807,0.09771,0.09771,0.53359,-1.20166,-0.82445,0.9984,-1.13398,-0.61669,0.1057,0.116499,0.019079,0.019079,0.859557,-0.005628,-0.009009,0.51093,-1.0819,-0.5579,61.46073
138600,1386013,1668,-268,12100,-60,-179,-216,0.00958,-0.01787,1.00152,0.13588,0.03664,0.49542,-1.02213,-0.54791,1.00173,-1.13156,-0.61616,0.105499,0.116373,0.018995,0.018995,0.859535,-0.005611,-0.008993,0.510967,-1.0794,-0.55724,61.46566
138601,1386023,1690,-304,12114,-62,-177,-219,0.01093,-0.02008,1.00235,0.12061,0.05191,0.47252,-1.14746,-0.62458,1.00261,-1.1317,-0.61695,0.105527,0.116387,0.018316,0.018316,0.859514,-0.005609,-0.009,0.511003,-1.07959,-0.55797,61.47039
